-932.03302	-742.973999	-120.099998	0.280029	-0.218994	1.776001
-932.320007	-742.271973	-119.426003	0.288025	-0.218017	1.778
-931.528992	-741.718994	-119.666	0.276978	-0.210999	1.754997
-931.242981	-742.421021	-120.338997	0.268005	-0.212951	1.752998
-929.947998	-740.612	-120.144997	0.255005	-0.198974	1.709999
-929.661011	-741.312988	-120.819	0.246033	-0.200989	1.708999
-930.452026	-741.867004	-120.579002	0.257019	-0.206971	1.731002
-930.739014	-741.164978	-119.905998	0.265992	-0.205017	1.733001
-934.195007	-752.609985	-124.723	0.272033	-0.276001	1.899003
-933.90802	-753.310974	-125.397003	0.262024	-0.278015	1.896004
-934.698975	-753.86499	-125.156998	0.274964	-0.285034	1.920998
-934.986023	-753.163025	-124.483002	0.285034	-0.283996	1.924004
-931.10199	-747.737	-123.901001	0.237976	-0.236022	1.787003
-930.815002	-748.439026	-124.574997	0.229003	-0.237976	1.783997
-931.606018	-748.992004	-124.334999	0.241028	-0.244996	1.807999
-931.893005	-748.291016	-123.662003	0.25	-0.242981	1.810006
-932.179993	-747.588989	-122.987999	0.258972	-0.242005	1.811996
-932.46698	-746.888	-122.314003	0.268005	-0.239991	1.815002
-931.676025	-746.333984	-122.554001	0.256042	-0.233033	1.791001
-931.388977	-747.034973	-123.227997	0.246948	-0.235047	1.788994
-931.458984	-744.377014	-121.446999	0.261963	-0.222962	1.771996
-931.745972	-743.676025	-120.773003	0.270996	-0.220948	1.774002
-930.955017	-743.122009	-121.013	0.26001	-0.214966	1.750999
-930.669006	-743.823975	-121.686996	0.250976	-0.217041	1.75
-935.27301	-752.461975	-123.809998	0.294006	-0.28302	1.925995
-934.481995	-751.90802	-124.049004	0.281006	-0.274963	1.901001
-925.414001	-729.315002	-116.240997	0.236999	-0.132019	1.534996
-925.127014	-730.017029	-116.915001	0.229004	-0.133972	1.534004
-925.91803	-730.570007	-116.675003	0.239014	-0.138977	1.554001
-926.205017	-729.869019	-116.000999	0.247009	-0.135986	1.555
-915.926025	-722.671997	-119.119003	0.132019	-0.080017	1.319
-915.638977	-723.372986	-119.792999	0.125977	-0.082031	1.318001
-916.429993	-723.927002	-119.553001	0.133972	-0.085998	1.334999
-916.71698	-723.224976	-118.878998	0.140991	-0.084045	1.335999
-925.343994	-731.973022	-118.022003	0.223022	-0.143006	1.552002
-925.630981	-731.271973	-117.348999	0.230957	-0.141052	1.553001
-924.840027	-730.718018	-117.588997	0.222046	-0.135986	1.532997
-924.552979	-731.419983	-118.262001	0.21399	-0.138	1.531998
-928.507019	-734.187988	-117.063004	0.262024	-0.164002	1.633004
-928.79303	-733.487	-116.389	0.27002	-0.16101	1.634003
-928.002991	-732.932983	-116.628998	0.26001	-0.156006	1.612999
-927.716003	-733.633972	-117.303001	0.252014	-0.15802	1.611999
-909.601013	-718.242004	-121.038002	0.070007	-0.047974	1.188004
-909.314026	-718.94397	-121.710999	0.064026	-0.050049	1.186997
-910.104004	-719.497986	-121.472	0.070984	-0.054016	1.203003
-910.390991	-718.796021	-120.797997	0.078003	-0.052001	1.203995
-898.515991	-756.72699	-137.772003	0.059021	-0.039001	1.169998
-897.802979	-756.098999	-138.205994	0.053956	-0.039001	1.161988
-897.494019	-756.851013	-138.787994	0.05304	-0.041016	1.162994
-898.20697	-757.479004	-138.354996	0.057983	-0.041016	1.17099
-941.877991	-746.257996	-114.766998	0.442993	-0.28601	2.036995
-942.452026	-744.85498	-113.419998	0.460022	-0.282044	2.039001
-940.869995	-743.747986	-113.899002	0.435974	-0.268005	1.992004
-940.296997	-745.151001	-115.247002	0.419006	-0.271973	1.989998
-935.552979	-741.828979	-116.685997	0.347962	-0.231019	1.849998
-936.125977	-740.426025	-115.337997	0.364991	-0.22699	1.852996
-934.544983	-739.31897	-115.818001	0.34198	-0.21405	1.806999
-933.971008	-740.721985	-117.165001	0.325012	-0.218017	1.805
-941.304016	-747.661011	-116.113998	0.427002	-0.291015	2.034996
-939.723022	-746.554016	-116.594002	0.403015	-0.276978	1.987999
-933.39801	-742.125	-118.512001	0.307983	-0.221985	1.802002
-934.979004	-743.231995	-118.032997	0.330994	-0.234985	1.847999
-939.148987	-747.95697	-117.941002	0.386963	-0.281006	1.986
-938.575012	-749.359985	-119.288002	0.369995	-0.286011	1.983002
-940.156982	-750.46698	-118.808998	0.393982	-0.300049	2.030998
-940.72998	-749.064026	-117.460999	0.41101	-0.295959	2.032998
-914.151978	-776.987976	-140.341003	0.122986	-0.143005	1.5
-914.97998	-775.395996	-139.395996	0.128967	-0.147034	1.511001
-913.161987	-774.546021	-139.235992	0.125976	-0.132995	1.472992
-912.333984	-776.137024	-140.182007	0.119995	-0.130005	1.463013
-916.960022	-780.281982	-141.604996	0.123047	-0.166993	1.562989
-916.132019	-781.874023	-142.550003	0.116028	-0.162964	1.55101
-917.948975	-782.724976	-142.709	0.118958	-0.177002	1.587998
-918.776978	-781.132996	-141.764008	0.125977	-0.18103	1.601014
-914.314026	-781.02301	-142.391006	0.113037	-0.149964	1.514007
-915.142029	-779.43103	-141.445999	0.119019	-0.153992	1.526001
-913.323975	-778.580017	-141.287003	0.115967	-0.139954	1.488999
-912.495972	-780.171997	-142.231995	0.109986	-0.137024	1.477997
-911.505981	-777.729004	-141.128006	0.112976	-0.127014	1.453003
-910.677979	-779.320984	-142.072998	0.106995	-0.124023	1.442001
-907.870972	-776.028015	-140.809998	0.107972	-0.10199	1.384003
-907.04303	-777.619995	-141.755005	0.102051	-0.099976	1.375
-908.861023	-778.471008	-141.914001	0.104004	-0.112	1.408004
-909.687988	-776.879028	-140.968994	0.109985	-0.113953	1.416992
-928.747986	-749.094971	-126.503998	0.187012	-0.228027	1.736
-928.521973	-748.776978	-126.469002	0.184998	-0.225036	1.729004
-928.245972	-748.947021	-126.707001	0.18097	-0.224	1.723
-928.471985	-749.265015	-126.742996	0.182984	-0.226013	1.729996
-891.575012	-729.804993	-130.936996	0.002014	0	1.007995
-891.116028	-729.64502	-130.845001	0.002014	0	1.007004
-890.937988	-729.961975	-131.184006	0.002014	0	1.007004
-891.396973	-730.122009	-131.276001	0.001953	0	1.007996
-890.656982	-729.486023	-130.753006	0.001953	0	1.006012
-890.479004	-729.802979	-131.091995	0.002014	0	1.005996
-923.546021	-728.909973	-117.394997	0.210999	-0.125	1.495995
-923.258972	-729.611023	-118.068001	0.202942	-0.126953	1.495003
-924.049988	-730.164978	-117.828003	0.211975	-0.132019	1.514
-924.335999	-729.463013	-117.154999	0.219971	-0.128967	1.515
-932.684021	-748.843994	-123.421997	0.262024	-0.25	1.834
-932.971008	-748.143005	-122.748001	0.270996	-0.249024	1.835998
-911.398987	-721.30603	-121.666	0.080017	-0.063965	1.235
-910.89502	-720.051025	-121.232002	0.079041	-0.057984	1.219002
-910.607971	-720.752991	-121.904999	0.07196	-0.059997	1.218003
-936.994019	-748.252991	-119.767998	0.346009	-0.272033	1.935997
-935.413025	-747.14502	-120.248001	0.322022	-0.256958	1.889
-934.838989	-748.549011	-121.595001	0.304016	-0.260987	1.885002
-936.419983	-749.656006	-121.114998	0.32898	-0.276001	1.932999
-935.987	-745.742004	-118.900002	0.338013	-0.252991	1.891999
-937.567993	-746.849976	-118.420998	0.361999	-0.267028	1.938996
-938.140991	-745.447021	-117.073997	0.378967	-0.263001	1.940994
-936.559998	-744.338989	-117.553001	0.354981	-0.249024	1.894004
-902.950012	-755.926025	-133.623993	0.098022	-0.039978	1.212998
-903.398987	-756.052979	-133.524002	0.099976	-0.041992	1.220001
-903.46698	-755.632996	-133.298004	0.100952	-0.041992	1.220001
-903.018982	-755.505981	-133.397995	0.098999	-0.04004	1.212997
-911.66803	-781.763977	-143.177994	0.103028	-0.134033	1.466995
-909.849976	-780.913025	-143.018997	0.100953	-0.120972	1.431991
-913.486023	-782.61499	-143.337006	0.106018	-0.145996	1.501999
-917.120972	-784.317017	-143.654999	0.112	-0.172973	1.576004
-915.304016	-783.466003	-143.496002	0.109009	-0.159974	1.539001
-918.111023	-786.76001	-144.759003	0.109009	-0.182983	1.600006
-919.929016	-787.611023	-144.917999	0.111999	-0.195984	1.636993
-920.757019	-786.018982	-143.973007	0.119019	-0.200989	1.650009
-918.939026	-785.16803	-143.813995	0.115051	-0.18695	1.612991
-906.215027	-779.211975	-142.701004	0.096008	-0.098023	1.367004
-908.03302	-780.062012	-142.860001	0.098022	-0.109009	1.399002
-903.911987	-715.336975	-123.203003	0.020996	-0.027039	1.089005
-904.377014	-715.98999	-123.275002	0.02301	-0.028992	1.098
-904.939026	-715.640991	-122.817001	0.028015	-0.03003	1.104004
-904.473999	-714.987	-122.745003	0.025024	-0.026977	1.094002
-919.767029	-783.575989	-142.867996	0.122009	-0.19104	1.625992
-884.620972	-737.060974	-138.673004	0	-0.005005	1.008011
-885.122009	-737.007996	-138.548996	0	-0.005981	1.009003
-885.020996	-736.539978	-138.337997	-0.000977	-0.005005	1.007995
-884.52002	-736.593018	-138.462006	-0.000976	-0.005004	1.007004
-894.098022	-749.757996	-139.276001	0.028015	-0.03302	1.104996
-893.942993	-750.133972	-139.567993	0.026977	-0.03302	1.105987
-894.299011	-750.447998	-139.350998	0.028991	-0.033997	1.110001
-894.453979	-750.072021	-139.059006	0.029968	-0.032959	1.109009
-894.406982	-749.005005	-138.694	0.029968	-0.031006	1.102997
-894.252014	-749.380981	-138.985001	0.028992	-0.032044	1.104004
-894.607971	-749.695984	-138.768005	0.030945	-0.032043	1.108001
-894.763	-749.320007	-138.477005	0.031982	-0.031006	1.10701
-933.187012	-750.098999	-123.855003	0.265015	-0.258972	1.855003
-932.396973	-749.546021	-124.095001	0.252991	-0.251953	1.831001
-932.109985	-750.247009	-124.768997	0.243957	-0.252991	1.828995
-932.901001	-750.801025	-124.528999	0.255981	-0.259949	1.852996
-929.44397	-739.356995	-119.711998	0.252991	-0.190979	1.689995
-928.653015	-738.802979	-119.950996	0.242004	-0.184997	1.667999
-928.367004	-739.504028	-120.625	0.233032	-0.186951	1.667
-929.156982	-740.057983	-120.385002	0.243957	-0.192994	1.688003
-922.088989	-774.765015	-137.981995	0.153015	-0.200012	1.656998
-923.906982	-775.616028	-138.141006	0.156982	-0.214966	1.698013
-924.734985	-774.023987	-137.195007	0.164001	-0.220032	1.714004
-922.916992	-773.172974	-137.035995	0.161011	-0.205017	1.671997
-921.260986	-776.356995	-138.927002	0.145996	-0.195007	1.641998
-923.078979	-777.208008	-139.085999	0.149963	-0.210022	1.681992
-915.969971	-777.838989	-140.5	0.125977	-0.156983	1.537994
-916.797974	-776.247009	-139.554993	0.131958	-0.161011	1.549988
-921.098999	-772.322998	-136.876999	0.156982	-0.189026	1.630005
-920.270996	-773.914001	-137.822006	0.150024	-0.184021	1.616012
-915.807983	-773.804993	-138.449997	0.135986	-0.150024	1.522995
-917.625	-774.655029	-138.608994	0.138977	-0.164978	1.561997
-918.453003	-773.062988	-137.662994	0.145996	-0.169007	1.574997
-916.63501	-772.213013	-137.503998	0.143006	-0.153991	1.535004
-922.250977	-778.799988	-140.031998	0.143006	-0.205017	1.668
-920.432983	-777.948975	-139.873001	0.138977	-0.190002	1.628006
-919.60498	-779.541016	-140.817993	0.131958	-0.185974	1.61499
-921.422974	-780.392029	-140.977005	0.135987	-0.199951	1.653
-918.61499	-777.098022	-139.714005	0.135986	-0.175965	1.589005
-917.786987	-778.690002	-140.658997	0.128967	-0.171021	1.576004
-919.442993	-775.505981	-138.768005	0.143005	-0.179993	1.602005
-920.594971	-781.984009	-141.923004	0.128968	-0.195007	1.639999
-883.257996	-741.133972	-140.093002	0.002015	-0.006043	1.012008
-882.351013	-740.653015	-140.164001	0.001037	-0.003967	1.009002
-881.924988	-741.502991	-140.483994	0.002014	-0.004028	1.008988
-882.83197	-741.984009	-140.412994	0.001953	-0.005981	1.011993
-926.984009	-751.578003	-127.989998	0.174988	-0.218018	1.704994
-927.192993	-751.161011	-127.833	0.174988	-0.218994	1.708
-926.767029	-750.934998	-127.865997	0.172058	-0.215026	1.695999
-926.557983	-751.35199	-128.022995	0.171997	-0.213989	1.692993
-895.570007	-752.080994	-138.774994	0.038025	-0.035034	1.126999
-895.213989	-751.767029	-138.992004	0.03601	-0.034973	1.123001
-895.059998	-752.143005	-139.283005	0.034974	-0.036011	1.123001
-895.416016	-752.45697	-139.065994	0.036988	-0.036011	1.126999
-900.047974	-756.539978	-136.248001	0.070984	-0.038025	1.181
-900.405029	-756.854004	-136.031998	0.074035	-0.038025	1.186005
-900.559021	-756.478027	-135.740005	0.075012	-0.036988	1.186004
-900.203003	-756.163025	-135.957001	0.072022	-0.036987	1.181
-900.760986	-757.16803	-135.815002	0.076965	-0.037964	1.190002
-900.914978	-756.791992	-135.522995	0.078003	-0.038025	1.190994
-896.127991	-753.085022	-138.632996	0.041992	-0.03595	1.134995
-896.484985	-753.398987	-138.416	0.044983	-0.036011	1.139007
-896.638977	-753.02301	-138.125	0.045959	-0.034973	1.139008
-896.28302	-752.708984	-138.341003	0.04303	-0.035035	1.135009
-894.857971	-751.453003	-139.209	0.032959	-0.034973	1.117997
-894.703003	-751.828979	-139.5	0.03302	-0.036011	1.119003
-915.710999	-743.513	-125.106003	0.171021	-0.109009	1.422005
-916.142029	-742.687988	-124.727997	0.172058	-0.109986	1.427994
-915.255005	-742.216003	-124.747002	0.169006	-0.104004	1.409005
-914.823975	-743.041016	-125.124001	0.166993	-0.101989	1.404
-904.231995	-741.619995	-126.818001	0.127991	-0.038025	1.210999
-904.663025	-740.794983	-126.441002	0.129028	-0.040039	1.216004
-903.776001	-740.322998	-126.459	0.125977	-0.034973	1.199997
-903.344971	-741.14801	-126.836998	0.125	-0.03302	1.195
-907.729004	-719.560974	-123.249001	0.04303	-0.048035	1.165001
-907.166992	-719.909973	-123.707001	0.037964	-0.046997	1.157997
-907.632019	-720.562988	-123.778999	0.041016	-0.051026	1.168998
-908.19397	-720.213989	-123.320999	0.04596	-0.052002	1.176002
-909.124023	-721.520996	-123.464996	0.052002	-0.059021	1.197998
-908.658997	-720.867004	-123.392998	0.049012	-0.054993	1.186997
-908.096008	-721.21698	-123.850998	0.043029	-0.054016	1.18
-908.562012	-721.869995	-123.922997	0.046021	-0.057007	1.190995
-914.392029	-743.866028	-125.501999	0.166016	-0.100952	1.398003
-915.278992	-744.338013	-125.483002	0.169983	-0.106994	1.417
-916.572998	-741.862976	-124.350998	0.174011	-0.112	1.432999
-917.005005	-741.038025	-123.973	0.174988	-0.113953	1.437996
-916.117981	-740.565979	-123.991997	0.17096	-0.106995	1.418999
-915.687012	-741.390991	-124.369003	0.169983	-0.106018	1.414001
-905.094971	-739.969971	-126.063004	0.130982	-0.041015	1.221001
-904.208008	-739.497986	-126.082001	0.127014	-0.036011	1.205002
-938.002014	-750.763	-120.636002	0.354004	-0.289979	1.981003
-934.405029	-744.63501	-119.379997	0.315002	-0.23999	1.844993
-933.830994	-746.038025	-120.726997	0.297974	-0.242981	1.841995
-933.257996	-747.440979	-122.073997	0.279969	-0.247009	1.837997
-937.427979	-752.166016	-121.983002	0.336976	-0.294006	1.978005
-935.846008	-751.059021	-122.461998	0.312011	-0.278992	1.93
-936.854004	-753.56897	-123.330002	0.320007	-0.298034	1.974999
-881.143005	-747.536987	-142.263	0.005005	-0.007019	1.020004
-879.481018	-746.655029	-142.393005	0.002991	-0.004944	1.012008
-878.718994	-748.177002	-142.966003	0.002991	-0.005005	1.012008
-880.380981	-749.059021	-142.835999	0.005004	-0.006958	1.020997
-877.057007	-747.296021	-143.095993	0.000977	-0.001953	1.005997
-877.820007	-745.773987	-142.522995	0.001037	-0.002014	1.00499
-919.078979	-766.427979	-134.154999	0.166992	-0.164001	1.569992
-919.53302	-766.640991	-134.195007	0.16803	-0.169007	1.580002
-919.73999	-766.242981	-133.959	0.169983	-0.170044	1.584
-919.286011	-766.030029	-133.919006	0.169007	-0.165955	1.573013
-910.47998	-768.835999	-136.710999	0.131958	-0.104003	1.401001
-910.026001	-768.624023	-136.671997	0.130981	-0.099976	1.390991
-909.81897	-769.021973	-136.908005	0.128968	-0.098999	1.389008
-910.27301	-769.234009	-136.947998	0.130005	-0.102966	1.399002
-912.297974	-722.838013	-121.978996	0.084961	-0.07196	1.257995
-912.692993	-723.11499	-121.859001	0.088989	-0.074036	1.266998
-912.836975	-722.763977	-121.523003	0.09198	-0.072998	1.267006
-912.440979	-722.487	-121.642998	0.087952	-0.070983	1.258995
-918.65802	-725.937988	-119.169998	0.155029	-0.100037	1.386001
-918.263	-725.661011	-119.290001	0.151	-0.097961	1.376999
-918.119019	-726.012024	-119.626999	0.147034	-0.098999	1.376999
-918.515015	-726.289001	-119.507004	0.152039	-0.101014	1.386002
-921.390991	-729.205017	-119.221001	0.177978	-0.119995	1.456002
-921.786011	-729.481995	-119.101997	0.182984	-0.122009	1.464996
-921.929016	-729.130981	-118.764999	0.186035	-0.121033	1.465995
-921.533997	-728.854004	-118.885002	0.182007	-0.119018	1.457001
-922.937012	-731.640991	-119.632004	0.187989	-0.13501	1.501007
-922.79303	-731.992004	-119.969002	0.184021	-0.13501	1.501
-923.189026	-732.268982	-119.848999	0.189026	-0.138	1.510002
-923.33197	-731.91803	-119.512001	0.192993	-0.136963	1.511002
-923.476013	-731.567993	-119.176003	0.197021	-0.135986	1.511002
-923.080017	-731.291016	-119.294998	0.192017	-0.132995	1.501999
-920.348022	-728.023987	-119.244003	0.169006	-0.113037	1.43
-919.953003	-727.747009	-119.363998	0.164978	-0.109986	1.420997
-919.809021	-728.098022	-119.700996	0.161011	-0.112	1.419998
-920.205017	-728.375	-119.581001	0.165039	-0.114014	1.429001
-922.755005	-728.356018	-117.634003	0.202026	-0.119995	1.477005
-923.041992	-727.653992	-116.960999	0.208984	-0.117981	1.477997
-932.614014	-751.502014	-125.203003	0.24701	-0.261963	1.850006
-933.403992	-752.05603	-124.962997	0.258972	-0.268982	1.874
-933.690979	-751.354004	-124.289001	0.268982	-0.268005	1.876998
-928.437012	-736.846008	-118.844002	0.247986	-0.174988	1.650002
-929.22699	-737.400024	-118.603996	0.258972	-0.18097	1.670997
-929.513977	-736.697998	-117.931	0.266968	-0.179016	1.672997
-928.723999	-736.14502	-118.169998	0.257019	-0.172973	1.651001
-929.731018	-738.655029	-119.038002	0.261047	-0.188965	1.692001
-936.783997	-756.22699	-125.111	0.304993	-0.309997	1.994003
-935.992981	-755.674011	-125.350998	0.291992	-0.302002	1.968994
-935.705994	-756.375	-126.024002	0.281983	-0.302979	1.966003
-936.497009	-756.929016	-125.785004	0.29602	-0.312012	1.992005
-908.809998	-717.689026	-121.278	0.062989	-0.044983	1.171997
-908.52301	-718.390015	-121.950996	0.05603	-0.046997	1.171997
-928.940002	-738.101013	-119.278	0.25	-0.182984	1.669998
-928.150024	-737.547974	-119.517998	0.240051	-0.177002	1.648995
-927.862976	-738.249023	-120.191002	0.231995	-0.178956	1.647003
-914.848022	-722.81897	-120.032997	0.118042	-0.078003	1.300995
-915.13501	-722.117981	-119.359001	0.124024	-0.075989	1.302002
-928.870972	-740.76001	-121.058998	0.234986	-0.195007	1.686996
-926.421997	-731.825989	-117.109001	0.23999	-0.145996	1.572998
-926.13501	-732.526978	-117.781998	0.233032	-0.14801	1.570999
-926.924988	-733.080994	-117.542999	0.242981	-0.153015	1.592003
-927.211975	-732.379028	-116.869003	0.25	-0.151001	1.593002
-918.010986	-725.033997	-119.072998	0.149963	-0.095031	1.368996
-918.802002	-725.586975	-118.833	0.158997	-0.098999	1.387001
-919.088989	-724.885986	-118.160004	0.166015	-0.096985	1.387001
-918.297974	-724.33197	-118.400002	0.156983	-0.092041	1.370003
-900.190002	-759.73999	-137.345993	0.072998	-0.04303	1.196991
-900.344971	-759.364014	-137.054001	0.073975	-0.041992	1.197006
-899.987976	-759.049988	-137.270996	0.070984	-0.041992	1.192001
-899.833984	-759.426025	-137.561996	0.070007	-0.042969	1.192993
-907.205017	-781.653992	-143.804993	0.092041	-0.106018	1.388993
-909.02301	-782.505005	-143.964005	0.093994	-0.117981	1.421006
-912.65802	-784.20697	-144.281998	0.100037	-0.143006	1.489991
-914.476013	-785.057983	-144.440994	0.103027	-0.156006	1.526001
-924.896973	-778.059021	-139.244995	0.152954	-0.224976	1.722
-924.06897	-779.651001	-140.190994	0.145996	-0.218994	1.707
-903.56897	-779.953003	-143.487	0.087952	-0.085022	1.328003
-905.387024	-780.802979	-143.645996	0.090027	-0.095031	1.358002
-904.396973	-778.359985	-142.542007	0.093994	-0.087036	1.336013
-928.981995	-746.703003	-124.837997	0.20398	-0.219971	1.727996
-929.377991	-746.97998	-124.718002	0.209961	-0.223023	1.739006
-929.520996	-746.630005	-124.380997	0.213989	-0.223022	1.739998
-929.125977	-746.353027	-124.500999	0.208985	-0.219971	1.728996
-917.723999	-725.734985	-119.747002	0.143005	-0.096985	1.368004
-917.580994	-726.085999	-120.084	0.140015	-0.098022	1.367997
-917.976013	-726.362976	-119.963997	0.144043	-0.100037	1.376999
-913.231995	-723.041016	-121.403	0.096009	-0.075012	1.275002
-913.375977	-722.690002	-121.066002	0.098999	-0.073975	1.276001
-912.97998	-722.414001	-121.185997	0.09497	-0.072022	1.266998
-921.499023	-730.182983	-119.775002	0.175048	-0.124024	1.464005
-921.893982	-730.460022	-119.654999	0.178955	-0.126953	1.473999
-922.038025	-730.109009	-119.318001	0.183045	-0.125976	1.473999
-921.642029	-729.833008	-119.438004	0.179016	-0.122986	1.465004
-919.700989	-727.119995	-119.147003	0.164002	-0.106995	1.412002
-919.30603	-726.843018	-119.266998	0.160034	-0.10498	1.403
-919.161987	-727.19397	-119.603996	0.156006	-0.106018	1.403
-919.557007	-727.469971	-119.484001	0.161011	-0.108032	1.412002
-926.820007	-737.067993	-120.213997	0.221008	-0.169983	1.615997
-927.216003	-737.344971	-120.094002	0.224975	-0.173034	1.626999
-927.359009	-736.994019	-119.757004	0.229981	-0.171997	1.627007
-926.963989	-736.71698	-119.876999	0.224975	-0.169006	1.616997
-928.187988	-741.184021	-121.851997	0.221008	-0.192993	1.673996
-927.79303	-740.90802	-121.972	0.216004	-0.190979	1.663002
-927.648987	-741.257996	-122.308998	0.210999	-0.190979	1.661995
-928.044983	-741.534973	-122.189003	0.21698	-0.194031	1.673004
-914.812988	-724.14801	-120.922997	0.111999	-0.083008	1.308999
-915.208008	-724.424988	-120.803001	0.116028	-0.085022	1.317001
-915.35199	-724.075012	-120.466003	0.119019	-0.083985	1.317001
-914.95697	-723.797974	-120.585999	0.11499	-0.082031	1.308999
-920.85199	-729.278992	-119.678001	0.169983	-0.119018	1.446998
-920.708008	-729.630005	-120.014999	0.166016	-0.119995	1.445999
-921.104004	-729.906982	-119.894997	0.171021	-0.12201	1.454995
-921.247009	-729.55603	-119.557999	0.174011	-0.120972	1.456002
-922.828003	-730.663025	-119.079002	0.192017	-0.130005	1.493003
-922.432983	-730.385986	-119.198997	0.187011	-0.127991	1.484001
-922.289978	-730.737	-119.535004	0.18396	-0.129028	1.483002
-922.684998	-731.013977	-119.415001	0.187989	-0.131043	1.492004
-924.015015	-731.494019	-118.719002	0.205017	-0.136962	1.522003
-923.619019	-731.21698	-118.838997	0.200989	-0.13501	1.511994
-923.870972	-731.844971	-119.056	0.200989	-0.138	1.520996
-915.604004	-724.702026	-120.682999	0.119995	-0.086975	1.324997
-915.999023	-724.979004	-120.563004	0.124023	-0.088989	1.334008
-916.143005	-724.627991	-120.226997	0.127014	-0.088012	1.333999
-915.747009	-724.351013	-120.347	0.122986	-0.085999	1.325996
-928.765015	-744.747009	-123.730003	0.210999	-0.210999	1.710006
-928.369995	-744.469971	-123.849998	0.205994	-0.208008	1.698997
-928.226013	-744.820984	-124.186996	0.200989	-0.209045	1.697998
-928.622009	-745.098022	-124.067001	0.207031	-0.211976	1.708999
-916.39502	-725.255981	-120.443001	0.127991	-0.091004	1.342003
-916.789978	-725.53302	-120.323997	0.131958	-0.093994	1.350997
-916.932983	-725.182007	-119.987	0.135009	-0.093017	1.350998
-916.538025	-724.905029	-120.107002	0.131043	-0.089966	1.343002
-883.322021	-733.754028	-136.020996	0	-0.000977	1.001999
-884.241028	-734.072998	-136.205002	0	-0.000977	1.003006
-884.596985	-733.439026	-135.528	0	-0.000976	1.001999
-883.679016	-733.119995	-135.343994	0	0	1.000992
-900.252991	-723.515991	-126.379997	0.016968	-0.02002	1.066993
-900.04303	-723.935974	-126.538002	0.016052	-0.02002	1.065002
-900.47699	-724.166016	-126.503998	0.018006	-0.021972	1.070999
-900.687988	-723.747009	-126.346001	0.018005	-0.021973	1.072998
-902.830994	-722.758972	-125.612999	0.023987	-0.031006	1.101997
-902.619995	-723.177979	-125.771004	0.023987	-0.030029	1.100006
-903.054016	-723.408997	-125.737	0.026001	-0.031982	1.107003
-903.265015	-722.989014	-125.579002	0.026001	-0.032959	1.109001
-898.825012	-755.973999	-137.190002	0.061035	-0.038025	1.169006
